transaction_date,store_id,store_name,region,store_type,transactions,units_sold,gross_revenue,net_revenue,discount_total,cogs,gross_profit,avg_order_value,gross_margin_pct
2024-07-13,STR012,Seattle Mall #12,Southeast,online,1,5,4494.9,4045.41,449.49,1984.85,2060.56,4045.41,50.94
2024-07-13,STR014,San Francisco Mall #14,Southwest,outlet,1,2,1797.96,1797.96,0.0,793.94,1004.02,1797.96,55.84
2024-07-13,STR022,Orlando Downtown #22,Southeast,outlet,1,2,232.62,232.62,0.0,190.22,42.4,232.62,18.23
2024-07-14,STR003,Atlanta Mall #3,Midwest,express,2,3,785.96,785.96,0.0,387.0,398.96,392.98,50.76
2024-07-14,STR004,Miami Downtown #4,Southwest,online,2,4,1919.6000000000001,1919.6000000000001,0.0,985.87,933.73,959.8,48.64
2024-07-14,STR005,Chicago Mall #5,West,flagship,1,3,1617.12,1617.12,0.0,938.19,678.93,1617.12,41.98
2024-07-14,STR006,Detroit Mall #6,Northeast,outlet,1,4,1822.6,1822.6,0.0,1074.36,748.24,1822.6,41.05
2024-07-14,STR009,Phoenix Mall #9,Southwest,flagship,1,5,1331.5,1331.5,0.0,627.55,703.95,1331.5,52.87
2024-07-14,STR013,Portland Downtown #13,Midwest,flagship,1,3,603.99,603.99,0.0,502.47,101.52,603.99,16.81
2024-07-14,STR015,Austin Mall #15,West,express,2,6,2858.16,2733.02,125.14,1827.63,905.3900000000001,1366.51,33.13
2024-07-14,STR019,Philadelphia Downtown #19,Southwest,express,1,4,134.64,134.64,0.0,79.48,55.16,134.64,40.97
2024-07-14,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,1474.0,1474.0,0.0,1257.36,216.64,1474.0,14.7
2024-07-14,STR023,Kansas City Mall #23,Midwest,express,3,7,1913.53,1742.3500000000001,171.18,1049.56,692.79,580.78,39.76
2024-07-15,STR004,Miami Downtown #4,Southwest,online,2,8,2057.96,2057.96,0.0,961.44,1096.52,1028.98,53.28
2024-07-15,STR005,Chicago Mall #5,West,flagship,2,9,730.6600000000001,730.6600000000001,0.0,531.95,198.71,365.33,27.2
2024-07-15,STR007,Dallas Downtown #7,Southeast,express,2,2,162.46,161.16,1.3,78.69,82.47,80.58,51.17
2024-07-15,STR010,Denver Downtown #10,West,outlet,1,1,596.37,596.37,0.0,347.26,249.11,596.37,41.77
2024-07-15,STR011,Los Angeles Mall #11,Northeast,express,1,2,911.3,820.17,91.13,537.18,282.99,820.17,34.5
2024-07-15,STR013,Portland Downtown #13,Midwest,flagship,1,1,399.84,399.84,0.0,229.55,170.29,399.84,42.59
2024-07-15,STR014,San Francisco Mall #14,Southwest,outlet,1,3,1786.77,1786.77,0.0,919.41,867.36,1786.77,48.54
2024-07-15,STR015,Austin Mall #15,West,express,2,9,4088.5699999999997,4088.5699999999997,0.0,2241.58,1846.99,2044.28,45.17
2024-07-15,STR016,Nashville Downtown #16,Northeast,online,1,1,327.28,327.28,0.0,149.63,177.65,327.28,54.28
2024-07-15,STR020,San Diego Mall #20,West,online,1,1,364.86,364.86,0.0,164.59,200.27,364.86,54.89
2024-07-15,STR023,Kansas City Mall #23,Midwest,express,1,2,1108.2,941.97,166.23,478.44,463.53,941.97,49.21
2024-07-16,STR005,Chicago Mall #5,West,flagship,2,6,1031.14,890.82,140.32,540.76,350.06,445.41,39.3
2024-07-16,STR006,Detroit Mall #6,Northeast,outlet,2,7,3244.5299999999997,3244.5299999999997,0.0,1630.54,1613.99,1622.26,49.74
2024-07-16,STR008,Houston Mall #8,Midwest,online,1,2,673.96,673.96,0.0,343.0,330.96,673.96,49.11
2024-07-16,STR009,Phoenix Mall #9,Southwest,flagship,1,1,596.37,596.37,0.0,347.26,249.11,596.37,41.77
2024-07-16,STR010,Denver Downtown #10,West,outlet,1,3,1617.12,1374.55,242.57,938.19,436.36,1374.55,31.75
2024-07-16,STR014,San Francisco Mall #14,Southwest,outlet,1,1,458.19,366.55,91.64,197.3,169.25,366.55,46.17
2024-07-16,STR018,Minneapolis Mall #18,Midwest,outlet,2,5,1910.3400000000001,1910.3400000000001,0.0,1107.11,803.23,955.17,42.05
2024-07-16,STR020,San Diego Mall #20,West,online,1,1,76.14,76.14,0.0,59.52,16.62,76.14,21.83
2024-07-16,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,2031.2,2031.2,0.0,1498.2,533.0,2031.2,26.24
2024-07-16,STR022,Orlando Downtown #22,Southeast,outlet,1,2,796.04,796.04,0.0,337.62,458.42,796.04,57.59
2024-07-16,STR023,Kansas City Mall #23,Midwest,express,1,2,1117.32,1061.45,55.87,644.28,417.17,1061.45,39.3
2024-07-17,STR001,New York Downtown #1,Northeast,flagship,1,2,1322.66,1322.66,0.0,694.72,627.94,1322.66,47.48
2024-07-17,STR004,Miami Downtown #4,Southwest,online,2,7,856.12,856.12,0.0,422.7,433.41999999999996,428.06,50.63
2024-07-17,STR007,Dallas Downtown #7,Southeast,express,2,2,634.8,630.99,3.81,381.65999999999997,249.33,315.5,39.51
2024-07-17,STR008,Houston Mall #8,Midwest,online,1,3,143.55,129.19,14.36,110.64,18.55,129.19,14.36
2024-07-17,STR009,Phoenix Mall #9,Southwest,flagship,1,1,459.8,413.82,45.98,319.13,94.69,413.82,22.88
2024-07-17,STR010,Denver Downtown #10,West,outlet,1,2,710.82,710.82,0.0,418.46,292.36,710.82,41.13
2024-07-17,STR012,Seattle Mall #12,Southeast,online,1,3,304.77,304.77,0.0,232.23,72.54,304.77,23.8
2024-07-17,STR013,Portland Downtown #13,Midwest,flagship,2,9,5746.12,5306.3,439.82,2610.2,2696.1,2653.15,50.81
2024-07-17,STR014,San Francisco Mall #14,Southwest,outlet,2,2,412.37,376.97999999999996,35.39,315.85999999999996,61.12,188.49,16.21
2024-07-17,STR015,Austin Mall #15,West,express,2,4,722.21,722.21,0.0,420.85,301.36,361.1,41.73
2024-07-17,STR018,Minneapolis Mall #18,Midwest,outlet,2,3,1086.94,1086.94,0.0,632.02,454.92,543.47,41.85
2024-07-17,STR019,Philadelphia Downtown #19,Southwest,express,1,5,2023.7,1922.51,101.19,1347.75,574.76,1922.51,29.9
2024-07-17,STR020,San Diego Mall #20,West,online,1,3,242.01,229.91,12.1,205.38,24.53,229.91,10.67
2024-07-17,STR022,Orlando Downtown #22,Southeast,outlet,1,4,2306.36,2306.36,0.0,1529.36,777.0,2306.36,33.69
2024-07-17,STR023,Kansas City Mall #23,Midwest,express,1,3,1863.69,1863.69,0.0,1083.72,779.97,1863.69,41.85
2024-07-18,STR001,New York Downtown #1,Northeast,flagship,2,5,2677.08,2593.28,83.8,1613.78,979.5,1296.64,37.77
2024-07-18,STR004,Miami Downtown #4,Southwest,online,1,5,1943.55,1943.55,0.0,982.3,961.25,1943.55,49.46
2024-07-18,STR005,Chicago Mall #5,West,flagship,1,4,1419.64,1419.64,0.0,654.96,764.68,1419.64,53.86
2024-07-18,STR006,Detroit Mall #6,Northeast,outlet,1,1,317.96,317.96,0.0,238.58,79.38,317.96,24.97
2024-07-18,STR009,Phoenix Mall #9,Southwest,flagship,1,3,1675.98,1675.98,0.0,966.42,709.56,1675.98,42.34
2024-07-18,STR010,Denver Downtown #10,West,outlet,1,5,1593.95,1354.86,239.09,1162.65,192.21,1354.86,14.19
2024-07-18,STR011,Los Angeles Mall #11,Northeast,express,1,3,2696.94,2562.09,134.85,1190.91,1371.18,2562.09,53.52
2024-07-18,STR012,Seattle Mall #12,Southeast,online,2,8,3069.48,3069.48,0.0,2095.96,973.52,1534.74,31.72
2024-07-18,STR014,San Francisco Mall #14,Southwest,outlet,2,6,2077.11,2077.11,0.0,1725.3500000000001,351.76,1038.56,16.94
2024-07-18,STR015,Austin Mall #15,West,express,1,3,1808.34,1808.34,0.0,1161.21,647.13,1808.34,35.79
2024-07-18,STR016,Nashville Downtown #16,Northeast,online,1,5,52.6,52.6,0.0,24.65,27.95,52.6,53.14
2024-07-18,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,1383.4,1383.4,0.0,631.6,751.8,1383.4,54.34
2024-07-18,STR021,Las Vegas Mall #21,Northeast,flagship,2,2,793.99,793.99,0.0,415.64,378.35,397.0,47.65
2024-07-18,STR023,Kansas City Mall #23,Midwest,express,3,9,944.37,913.28,31.09,702.29,210.99,304.43,23.1
2024-07-19,STR001,New York Downtown #1,Northeast,flagship,1,3,1311.24,1311.24,0.0,1110.21,201.03,1311.24,15.33
2024-07-19,STR003,Atlanta Mall #3,Midwest,express,1,4,1748.32,1748.32,0.0,1480.28,268.04,1748.32,15.33
2024-07-19,STR006,Detroit Mall #6,Northeast,outlet,3,10,4786.58,4786.58,0.0,2688.78,2097.8,1595.53,43.83
2024-07-19,STR007,Dallas Downtown #7,Southeast,express,2,5,2270.18,2270.18,0.0,1404.75,865.43,1135.09,38.12
2024-07-19,STR008,Houston Mall #8,Midwest,online,1,2,974.7,974.7,0.0,576.7,398.0,974.7,40.83
2024-07-19,STR009,Phoenix Mall #9,Southwest,flagship,1,3,1232.01,1232.01,0.0,610.56,621.45,1232.01,50.44
2024-07-19,STR010,Denver Downtown #10,West,outlet,1,4,2633.32,2633.32,0.0,1288.16,1345.16,2633.32,51.08
2024-07-19,STR013,Portland Downtown #13,Midwest,flagship,2,2,547.04,512.87,34.17,262.78000000000003,250.09,256.44,48.76
2024-07-19,STR016,Nashville Downtown #16,Northeast,online,1,1,116.31,116.31,0.0,95.11,21.2,116.31,18.23
2024-07-19,STR017,Charlotte Mall #17,Southeast,flagship,1,1,326.53,310.2,16.33,233.28,76.92,310.2,24.8
2024-07-19,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,1004.68,1004.68,0.0,743.32,261.36,1004.68,26.01
2024-07-19,STR022,Orlando Downtown #22,Southeast,outlet,1,1,269.98,256.48,13.5,201.42,55.06,256.48,21.47
2024-07-20,STR001,New York Downtown #1,Northeast,flagship,1,4,1058.0,1058.0,0.0,560.2,497.8,1058.0,47.05
2024-07-20,STR005,Chicago Mall #5,West,flagship,1,3,1865.46,1865.46,0.0,941.97,923.49,1865.46,49.5
2024-07-20,STR006,Detroit Mall #6,Northeast,outlet,1,1,473.17,473.17,0.0,251.67,221.5,473.17,46.81
2024-07-20,STR007,Dallas Downtown #7,Southeast,express,1,3,1617.12,1617.12,0.0,938.19,678.93,1617.12,41.98
2024-07-20,STR008,Houston Mall #8,Midwest,online,1,1,415.77,415.77,0.0,280.48,135.29,415.77,32.54
2024-07-20,STR011,Los Angeles Mall #11,Northeast,express,1,5,1430.45,1430.45,0.0,1112.55,317.9,1430.45,22.22
2024-07-20,STR014,San Francisco Mall #14,Southwest,outlet,1,1,77.68,77.68,0.0,37.84,39.84,77.68,51.29
2024-07-20,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,632.45,600.83,31.62,412.7,188.13,600.83,31.31
2024-07-20,STR023,Kansas City Mall #23,Midwest,express,2,6,1891.04,1796.49,94.55000000000001,1170.96,625.53,898.24,34.82
2024-07-21,STR001,New York Downtown #1,Northeast,flagship,1,2,1083.22,1083.22,0.0,533.22,550.0,1083.22,50.77
2024-07-21,STR002,Boston Mall #2,Southeast,outlet,1,4,1038.28,1038.28,0.0,597.76,440.52,1038.28,42.43
2024-07-21,STR003,Atlanta Mall #3,Midwest,express,1,5,292.6,292.6,0.0,220.75,71.85,292.6,24.56
2024-07-21,STR004,Miami Downtown #4,Southwest,online,1,3,1789.11,1789.11,0.0,1041.78,747.33,1789.11,41.77
2024-07-21,STR008,Houston Mall #8,Midwest,online,1,2,637.58,510.06,127.52,465.06,45.0,510.06,8.82
2024-07-21,STR011,Los Angeles Mall #11,Northeast,express,1,4,2031.2,2031.2,0.0,1498.2,533.0,2031.2,26.24
2024-07-21,STR014,San Francisco Mall #14,Southwest,outlet,2,5,2891.37,2891.37,0.0,1360.72,1530.65,1445.68,52.94
2024-07-21,STR015,Austin Mall #15,West,express,1,3,518.76,518.76,0.0,341.97,176.79,518.76,34.08
2024-07-21,STR016,Nashville Downtown #16,Northeast,online,1,3,207.57,197.19,10.38,177.81,19.38,197.19,9.83
2024-07-21,STR019,Philadelphia Downtown #19,Southwest,express,1,4,1106.72,1106.72,0.0,505.28,601.44,1106.72,54.34
2024-07-21,STR022,Orlando Downtown #22,Southeast,outlet,1,1,658.33,658.33,0.0,322.04,336.29,658.33,51.08
2024-07-21,STR023,Kansas City Mall #23,Midwest,express,1,4,2107.0,2107.0,0.0,1289.2,817.8,2107.0,38.81
2024-07-22,STR005,Chicago Mall #5,West,flagship,2,7,3628.06,3628.06,0.0,1998.86,1629.2,1814.03,44.91
2024-07-22,STR006,Detroit Mall #6,Northeast,outlet,1,3,1624.83,1624.83,0.0,799.83,825.0,1624.83,50.77
2024-07-22,STR010,Denver Downtown #10,West,outlet,1,2,1316.66,1316.66,0.0,644.08,672.58,1316.66,51.08
2024-07-22,STR013,Portland Downtown #13,Midwest,flagship,1,2,637.58,637.58,0.0,465.06,172.52,637.58,27.06
2024-07-22,STR015,Austin Mall #15,West,express,2,5,322.64,322.64,0.0,223.33,99.31,161.32,30.78
2024-07-22,STR016,Nashville Downtown #16,Northeast,online,1,3,283.41,240.9,42.51,142.74,98.16,240.9,40.75
2024-07-22,STR017,Charlotte Mall #17,Southeast,flagship,1,2,165.02,148.52,16.5,79.2,69.32,148.52,46.67
2024-07-22,STR022,Orlando Downtown #22,Southeast,outlet,3,11,5462.959999999999,5462.959999999999,0.0,3096.37,2366.59,1820.99,43.32
2024-07-22,STR023,Kansas City Mall #23,Midwest,express,1,4,2878.08,2878.08,0.0,1371.72,1506.36,2878.08,52.34
2024-07-23,STR002,Boston Mall #2,Southeast,outlet,1,3,1167.15,1167.15,0.0,888.36,278.79,1167.15,23.89
2024-07-23,STR007,Dallas Downtown #7,Southeast,express,1,3,858.27,858.27,0.0,667.53,190.74,858.27,22.22
2024-07-23,STR011,Los Angeles Mall #11,Northeast,express,1,5,1759.1,1583.19,175.91,947.5,635.69,1583.19,40.15
2024-07-23,STR013,Portland Downtown #13,Midwest,flagship,1,1,490.08,490.08,0.0,265.44,224.64,490.08,45.84
2024-07-23,STR014,San Francisco Mall #14,Southwest,outlet,1,3,207.57,207.57,0.0,177.81,29.76,207.57,14.34
2024-07-23,STR016,Nashville Downtown #16,Northeast,online,2,9,4949.35,4949.35,0.0,3223.71,1725.6399999999999,2474.68,34.87
2024-07-23,STR017,Charlotte Mall #17,Southeast,flagship,2,7,2344.84,2252.7200000000003,92.12,1943.3600000000001,309.36,1126.36,13.73
2024-07-23,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,118.36,118.36,0.0,51.25,67.11,118.36,56.7
2024-07-23,STR022,Orlando Downtown #22,Southeast,outlet,1,4,557.24,557.24,0.0,293.4,263.84,557.24,47.35
2024-07-23,STR023,Kansas City Mall #23,Midwest,express,1,4,1004.68,1004.68,0.0,743.32,261.36,1004.68,26.01
2024-07-24,STR005,Chicago Mall #5,West,flagship,1,5,115.7,115.7,0.0,53.0,62.7,115.7,54.19
2024-07-24,STR009,Phoenix Mall #9,Southwest,flagship,2,2,810.01,810.01,0.0,386.8,423.21,405.0,52.25
2024-07-24,STR011,Los Angeles Mall #11,Northeast,express,1,3,2071.38,2071.38,0.0,1166.37,905.01,2071.38,43.69
2024-07-24,STR012,Seattle Mall #12,Southeast,online,2,6,4804.98,4804.98,0.0,2137.45,2667.53,2402.49,55.52
2024-07-24,STR013,Portland Downtown #13,Midwest,flagship,2,5,774.1899999999999,735.48,38.71,495.56,239.92,367.74,32.62
2024-07-24,STR014,San Francisco Mall #14,Southwest,outlet,1,4,1949.4,1949.4,0.0,1153.4,796.0,1949.4,40.83
2024-07-24,STR016,Nashville Downtown #16,Northeast,online,2,4,730.6700000000001,682.44,48.23,413.65999999999997,268.78000000000003,341.22,39.39
2024-07-24,STR019,Philadelphia Downtown #19,Southwest,express,1,5,581.55,523.39,58.16,475.55,47.84,523.39,9.14
2024-07-24,STR022,Orlando Downtown #22,Southeast,outlet,1,5,2185.4,2076.13,109.27,1850.35,225.78,2076.13,10.88
2024-07-25,STR002,Boston Mall #2,Southeast,outlet,1,1,318.79,318.79,0.0,232.53,86.26,318.79,27.06
2024-07-25,STR003,Atlanta Mall #3,Midwest,express,2,5,1334.09,1334.09,0.0,980.4,353.69000000000005,667.04,26.51
2024-07-25,STR006,Detroit Mall #6,Northeast,outlet,1,2,275.5,275.5,0.0,158.94,116.56,275.5,42.31
2024-07-25,STR007,Dallas Downtown #7,Southeast,express,1,4,805.32,805.32,0.0,669.96,135.36,805.32,16.81
2024-07-25,STR010,Denver Downtown #10,West,outlet,1,3,78.06,78.06,0.0,33.24,44.82,78.06,57.42
2024-07-25,STR013,Portland Downtown #13,Midwest,flagship,2,9,3941.6800000000003,3941.6800000000003,0.0,2409.73,1531.95,1970.84,38.87
2024-07-25,STR015,Austin Mall #15,West,express,1,1,82.51,82.51,0.0,39.6,42.91,82.51,52.01
2024-07-25,STR016,Nashville Downtown #16,Northeast,online,1,4,677.48,677.48,0.0,433.04,244.44,677.48,36.08
2024-07-25,STR018,Minneapolis Mall #18,Midwest,outlet,1,3,1055.46,1055.46,0.0,568.5,486.96,1055.46,46.14
2024-07-25,STR023,Kansas City Mall #23,Midwest,express,2,2,659.41,659.41,0.0,378.99,280.41999999999996,329.7,42.53
2024-07-26,STR002,Boston Mall #2,Southeast,outlet,1,4,276.76,262.92,13.84,237.08,25.84,262.92,9.83
2024-07-26,STR004,Miami Downtown #4,Southwest,online,1,3,31.56,31.56,0.0,14.79,16.77,31.56,53.14
2024-07-26,STR005,Chicago Mall #5,West,flagship,2,7,1958.19,1781.26,176.93,1453.71,327.55,890.63,18.39
2024-07-26,STR006,Detroit Mall #6,Northeast,outlet,1,5,1945.25,1945.25,0.0,1480.6,464.65,1945.25,23.89
2024-07-26,STR007,Dallas Downtown #7,Southeast,express,1,3,1974.99,1876.24,98.75,966.12,910.12,1876.24,48.51
2024-07-26,STR010,Denver Downtown #10,West,outlet,1,1,621.82,621.82,0.0,313.99,307.83,621.82,49.5
2024-07-26,STR011,Los Angeles Mall #11,Northeast,express,4,13,2554.09,2554.09,0.0,1770.1799999999998,783.91,638.52,30.69
2024-07-26,STR013,Portland Downtown #13,Midwest,flagship,2,2,613.4200000000001,560.3399999999999,53.08,421.15,139.19,280.17,24.84
2024-07-26,STR016,Nashville Downtown #16,Northeast,online,1,5,2185.4,2185.4,0.0,1850.35,335.05,2185.4,15.33
2024-07-26,STR018,Minneapolis Mall #18,Midwest,outlet,1,2,1205.56,1024.73,180.83,774.14,250.59,1024.73,24.45
2024-07-26,STR020,San Diego Mall #20,West,online,1,4,1592.08,1592.08,0.0,675.24,916.84,1592.08,57.59
2024-07-26,STR022,Orlando Downtown #22,Southeast,outlet,1,4,2595.4,2595.4,0.0,1195.64,1399.76,2595.4,53.93
2024-07-26,STR023,Kansas City Mall #23,Midwest,express,1,4,1822.6,1822.6,0.0,1074.36,748.24,1822.6,41.05
2024-07-27,STR003,Atlanta Mall #3,Midwest,express,1,3,417.93,417.93,0.0,220.05,197.88,417.93,47.35
2024-07-27,STR004,Miami Downtown #4,Southwest,online,1,2,1297.7,1297.7,0.0,597.82,699.88,1297.7,53.93
2024-07-27,STR006,Detroit Mall #6,Northeast,outlet,1,2,737.0,737.0,0.0,628.68,108.32,737.0,14.7
2024-07-27,STR007,Dallas Downtown #7,Southeast,express,1,1,146.15,131.53,14.62,122.97,8.56,131.53,6.51
2024-07-27,STR009,Phoenix Mall #9,Southwest,flagship,1,4,2108.16,2108.16,0.0,1466.28,641.88,2108.16,30.45
2024-07-27,STR010,Denver Downtown #10,West,outlet,1,1,58.52,58.52,0.0,44.15,14.37,58.52,24.56
2024-07-27,STR017,Charlotte Mall #17,Southeast,flagship,1,4,92.56,92.56,0.0,42.4,50.16,92.56,54.19
2024-07-27,STR019,Philadelphia Downtown #19,Southwest,express,1,2,974.7,974.7,0.0,576.7,398.0,974.7,40.83
2024-07-27,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,576.59,576.59,0.0,382.34,194.25,576.59,33.69
2024-07-27,STR022,Orlando Downtown #22,Southeast,outlet,1,5,1759.1,1759.1,0.0,947.5,811.6,1759.1,46.14
2024-07-27,STR023,Kansas City Mall #23,Midwest,express,2,6,2620.96,2620.96,0.0,1860.98,759.98,1310.48,29.0
2024-07-28,STR001,New York Downtown #1,Northeast,flagship,1,3,175.56,175.56,0.0,132.45,43.11,175.56,24.56
2024-07-28,STR003,Atlanta Mall #3,Midwest,express,1,5,2722.15,2722.15,0.0,1322.25,1399.9,2722.15,51.43
2024-07-28,STR004,Miami Downtown #4,Southwest,online,1,3,2036.79,2036.79,0.0,899.85,1136.94,2036.79,55.82
2024-07-28,STR007,Dallas Downtown #7,Southeast,express,1,2,52.04,52.04,0.0,22.16,29.88,52.04,57.42
2024-07-28,STR008,Houston Mall #8,Midwest,online,2,6,2772.38,2548.92,223.46,1620.96,927.96,1274.46,36.41
2024-07-28,STR009,Phoenix Mall #9,Southwest,flagship,1,5,130.45,130.45,0.0,97.15,33.3,130.45,25.53
2024-07-28,STR010,Denver Downtown #10,West,outlet,1,1,146.15,146.15,0.0,122.97,23.18,146.15,15.86
2024-07-28,STR011,Los Angeles Mall #11,Northeast,express,1,5,2695.2,2695.2,0.0,1563.65,1131.55,2695.2,41.98
2024-07-28,STR013,Portland Downtown #13,Midwest,flagship,2,8,2362.9900000000002,2362.9900000000002,0.0,1331.44,1031.55,1181.5,43.65
2024-07-28,STR014,San Francisco Mall #14,Southwest,outlet,2,7,5143.389999999999,5143.389999999999,0.0,2339.19,2804.2,2571.69,54.52
2024-07-28,STR015,Austin Mall #15,West,express,1,1,286.09,286.09,0.0,222.51,63.58,286.09,22.22
2024-07-28,STR016,Nashville Downtown #16,Northeast,online,1,4,1079.92,971.93,107.99,805.68,166.25,971.93,17.11
2024-07-28,STR018,Minneapolis Mall #18,Midwest,outlet,2,7,4087.17,4087.17,0.0,2085.5099999999998,2001.6599999999999,2043.58,48.97
2024-07-28,STR019,Philadelphia Downtown #19,Southwest,express,1,2,1117.32,1117.32,0.0,644.28,473.04,1117.32,42.34
2024-07-28,STR022,Orlando Downtown #22,Southeast,outlet,1,5,1632.65,1632.65,0.0,1166.4,466.25,1632.65,28.56
2024-07-29,STR002,Boston Mall #2,Southeast,outlet,2,3,1782.42,1782.42,0.0,780.28,1002.14,891.21,56.22
2024-07-29,STR003,Atlanta Mall #3,Midwest,express,1,5,472.35,472.35,0.0,237.9,234.45,472.35,49.63
2024-07-29,STR005,Chicago Mall #5,West,flagship,1,3,2638.92,2375.03,263.89,1154.52,1220.51,2375.03,51.39
2024-07-29,STR007,Dallas Downtown #7,Southeast,express,1,1,643.15,643.15,0.0,357.59,285.56,643.15,44.4
2024-07-29,STR009,Phoenix Mall #9,Southwest,flagship,1,4,1663.08,1663.08,0.0,1121.92,541.16,1663.08,32.54
2024-07-29,STR010,Denver Downtown #10,West,outlet,1,3,830.04,830.04,0.0,378.96,451.08,830.04,54.34
2024-07-29,STR011,Los Angeles Mall #11,Northeast,express,1,2,467.72,467.72,0.0,233.5,234.22,467.72,50.08
2024-07-29,STR012,Seattle Mall #12,Southeast,online,1,4,42.08,37.87,4.21,19.72,18.15,37.87,47.93
2024-07-29,STR013,Portland Downtown #13,Midwest,flagship,1,5,2442.75,2442.75,0.0,1750.4,692.35,2442.75,28.34
2024-07-29,STR017,Charlotte Mall #17,Southeast,flagship,1,4,1474.0,1474.0,0.0,1257.36,216.64,1474.0,14.7
2024-07-29,STR019,Philadelphia Downtown #19,Southwest,express,1,2,796.04,796.04,0.0,337.62,458.42,796.04,57.59
2024-07-29,STR020,San Diego Mall #20,West,online,1,4,584.6,467.68,116.92,491.88,-24.2,467.68,-5.17
2024-07-29,STR022,Orlando Downtown #22,Southeast,outlet,1,4,1644.28,1644.28,0.0,889.28,755.0,1644.28,45.92
2024-07-29,STR023,Kansas City Mall #23,Midwest,express,2,5,279.34000000000003,279.34000000000003,0.0,159.59,119.75,139.67,42.87
2024-07-30,STR003,Atlanta Mall #3,Midwest,express,1,1,251.17,238.61,12.56,185.83,52.78,238.61,22.12
2024-07-30,STR007,Dallas Downtown #7,Southeast,express,1,2,821.34,821.34,0.0,407.04,414.3,821.34,50.44
2024-07-30,STR009,Phoenix Mall #9,Southwest,flagship,1,5,681.85,647.76,34.09,296.3,351.46,647.76,54.26
2024-07-30,STR013,Portland Downtown #13,Midwest,flagship,1,3,1789.11,1431.29,357.82,1041.78,389.51,1431.29,27.21
2024-07-30,STR014,San Francisco Mall #14,Southwest,outlet,1,5,581.55,581.55,0.0,475.55,106.0,581.55,18.23
2024-07-30,STR017,Charlotte Mall #17,Southeast,flagship,2,5,1884.8899999999999,1697.79,187.1,1306.5,391.29,848.9,23.05
2024-07-30,STR018,Minneapolis Mall #18,Midwest,outlet,2,8,3700.28,3562.19,138.09,2169.76,1392.4299999999998,1781.1,39.09
2024-07-30,STR020,San Diego Mall #20,West,online,2,3,743.48,743.48,0.0,347.35,396.13,371.74,53.28
2024-07-30,STR022,Orlando Downtown #22,Southeast,outlet,1,5,3306.65,3306.65,0.0,1736.8,1569.85,3306.65,47.48
2024-07-31,STR002,Boston Mall #2,Southeast,outlet,1,1,140.2,140.2,0.0,110.35,29.85,140.2,21.29
2024-07-31,STR003,Atlanta Mall #3,Midwest,express,1,1,399.84,399.84,0.0,229.55,170.29,399.84,42.59
2024-07-31,STR005,Chicago Mall #5,West,flagship,1,1,487.35,438.61,48.74,288.35,150.26,438.61,34.26
2024-07-31,STR007,Dallas Downtown #7,Southeast,express,2,4,2433.24,2433.24,0.0,1112.6799999999998,1320.56,1216.62,54.27
2024-07-31,STR008,Houston Mall #8,Midwest,online,1,4,1275.16,1275.16,0.0,930.12,345.04,1275.16,27.06
2024-07-31,STR010,Denver Downtown #10,West,outlet,1,5,2793.3,2793.3,0.0,1610.7,1182.6,2793.3,42.34
2024-07-31,STR011,Los Angeles Mall #11,Northeast,express,1,3,207.57,186.81,20.76,177.81,9.0,186.81,4.82
2024-07-31,STR012,Seattle Mall #12,Southeast,online,1,4,557.24,557.24,0.0,293.4,263.84,557.24,47.35
