ticket_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,channel,store_id,store_name,region,customer_id,csat,resolve_hours,age_hours,is_open,sla_breach,sla_status
TKT001156,2024-12-04 09:28:00,2024-12-10 01:32:16,2024-12-07 09:28:00,2024-12-04,closed_unresolved,medium,Online order issue,phone,STR005,Chicago Mall #5,West,CUS00248,2.0,136.07,136.07,0,True,beyond_sla
TKT001157,2024-09-12 19:16:00,2024-09-14 05:49:02,2024-09-15 19:16:00,2024-09-12,resolved,medium,Store experience,social,STR008,Houston Mall #8,Midwest,CUS00139,4.0,34.55,34.55,0,False,within_sla
TKT001158,2024-06-14 08:09:00,2024-06-15 07:14:54,2024-06-17 08:09:00,2024-06-14,resolved,medium,Store experience,in_store,STR005,Chicago Mall #5,West,CUS00155,5.0,23.1,23.1,0,False,within_sla
TKT001159,2024-08-23 11:03:00,2024-09-10 18:00:29,2024-08-30 11:03:00,2024-08-23,resolved,low,Pricing dispute,chat,STR017,Charlotte Mall #17,Southeast,CUS00487,1.0,438.96,438.96,0,True,beyond_sla
TKT001160,2024-03-10 17:15:00,2024-03-11 13:04:56,2024-03-13 17:15:00,2024-03-10,resolved,medium,Staff conduct,email,STR002,Boston Mall #2,Southeast,CUS00153,4.0,19.83,19.83,0,False,within_sla
TKT001161,2024-04-29 16:52:00,2024-05-03 14:58:15,2024-05-02 16:52:00,2024-04-29,resolved,medium,Pricing dispute,in_store,STR018,Minneapolis Mall #18,Midwest,CUS00122,3.0,94.1,94.1,0,True,beyond_sla
TKT001162,2024-01-26 12:57:00,2024-01-27 00:37:13,2024-01-27 12:57:00,2024-01-26,resolved,high,Wrong item,social,STR018,Minneapolis Mall #18,Midwest,CUS00113,4.0,11.67,11.67,0,False,within_sla
TKT001163,2024-04-25 08:52:00,2024-04-28 00:51:24,2024-04-28 08:52:00,2024-04-25,resolved,medium,Product defect,in_store,STR021,Las Vegas Mall #21,Northeast,CUS00126,5.0,63.99,63.99,0,False,within_sla
TKT001164,2024-04-27 12:13:00,2024-05-01 00:24:31,2024-04-30 12:13:00,2024-04-27,resolved,medium,Wrong item,in_store,STR021,Las Vegas Mall #21,Northeast,CUS00334,2.0,84.19,84.19,0,True,beyond_sla
TKT001165,2024-07-21 14:04:00,2024-07-27 00:31:08,2024-07-28 14:04:00,2024-07-21,resolved,low,Staff conduct,social,STR021,Las Vegas Mall #21,Northeast,CUS00001,5.0,130.45,130.45,0,False,within_sla
TKT001166,2024-07-08 15:14:00,2024-07-09 05:12:12,2024-07-11 15:14:00,2024-07-08,resolved,medium,Staff conduct,in_store,STR008,Houston Mall #8,Midwest,CUS00273,3.0,13.97,13.97,0,False,within_sla
TKT001167,2024-08-25 08:59:00,2024-08-27 02:37:07,2024-08-28 08:59:00,2024-08-25,resolved,medium,Late delivery,phone,STR005,Chicago Mall #5,West,CUS00266,3.0,41.64,41.64,0,False,within_sla
TKT001168,2024-04-05 15:17:00,,2024-04-12 15:17:00,2024-04-05,pending,low,Late delivery,social,STR021,Las Vegas Mall #21,Northeast,CUS00363,,,6484.97,1,True,pending_beyond_sla
TKT001169,2024-10-27 18:26:00,2024-11-01 07:55:05,2024-10-30 18:26:00,2024-10-27,resolved,medium,Wrong item,phone,STR005,Chicago Mall #5,West,CUS00247,2.0,109.48,109.48,0,True,beyond_sla
TKT001170,2024-03-13 18:20:00,,2024-03-16 18:20:00,2024-03-13,pending,medium,Wrong item,in_store,STR002,Boston Mall #2,Southeast,CUS00430,,,7033.92,1,True,pending_beyond_sla
TKT001171,2024-12-20 10:45:00,,2024-12-23 10:45:00,2024-12-20,pending,medium,Online order issue,social,STR004,Miami Downtown #4,Southwest,CUS00338,,,273.5,1,True,pending_beyond_sla
TKT001172,2024-03-22 08:07:00,2024-03-22 13:50:53,2024-03-23 08:07:00,2024-03-22,resolved,high,Online order issue,social,STR019,Philadelphia Downtown #19,Southwest,CUS00239,4.0,5.73,5.73,0,False,within_sla
TKT001173,2024-12-27 20:09:00,2024-12-30 09:11:25,2024-12-28 20:09:00,2024-12-27,resolved,high,Late delivery,in_store,STR016,Nashville Downtown #16,Northeast,CUS00192,4.0,61.04,61.04,0,True,beyond_sla
TKT001174,2024-07-29 16:38:00,2024-07-30 06:28:13,2024-07-30 16:38:00,2024-07-29,resolved,high,Product defect,in_store,STR002,Boston Mall #2,Southeast,CUS00359,5.0,13.84,13.84,0,False,within_sla
TKT001175,2024-07-23 14:02:00,2024-07-27 23:26:23,2024-07-30 14:02:00,2024-07-23,resolved,low,Wrong item,in_store,STR020,San Diego Mall #20,West,CUS00136,5.0,105.41,105.41,0,False,within_sla
TKT001176,2024-07-21 16:20:00,2024-07-21 18:23:30,2024-07-24 16:20:00,2024-07-21,resolved,medium,Staff conduct,in_store,STR017,Charlotte Mall #17,Southeast,CUS00252,4.0,2.06,2.06,0,False,within_sla
TKT001177,2024-01-03 15:56:00,,2024-01-04 15:56:00,2024-01-03,pending,high,Product defect,chat,STR021,Las Vegas Mall #21,Northeast,CUS00088,,,8716.32,1,True,pending_beyond_sla
TKT001178,2024-08-15 13:51:00,,2024-08-22 13:51:00,2024-08-15,escalated,low,Pricing dispute,in_store,STR011,Los Angeles Mall #11,Northeast,CUS00234,,,3318.4,1,True,pending_beyond_sla
TKT001179,2024-02-06 10:04:00,,2024-02-13 10:04:00,2024-02-06,pending,low,Refund request,phone,STR022,Orlando Downtown #22,Southeast,CUS00352,,,7906.18,1,True,pending_beyond_sla
TKT001180,2024-03-14 08:07:00,,2024-03-17 08:07:00,2024-03-14,pending,medium,Pricing dispute,email,STR006,Detroit Mall #6,Northeast,CUS00204,,,7020.13,1,True,pending_beyond_sla
TKT001181,2024-06-05 15:02:00,2024-06-05 17:46:56,2024-06-05 19:02:00,2024-06-05,resolved,critical,Online order issue,in_store,STR023,Kansas City Mall #23,Midwest,CUS00126,4.0,2.75,2.75,0,False,within_sla
TKT001182,2024-08-07 12:11:00,2024-08-09 12:53:12,2024-08-10 12:11:00,2024-08-07,resolved,medium,Refund request,chat,STR004,Miami Downtown #4,Southwest,CUS00148,5.0,48.7,48.7,0,False,within_sla
TKT001183,2024-04-22 15:24:00,,2024-04-25 15:24:00,2024-04-22,pending,medium,Refund request,social,STR003,Atlanta Mall #3,Midwest,CUS00132,,,6076.85,1,True,pending_beyond_sla
TKT001184,2024-09-28 11:10:00,2024-09-28 19:08:36,2024-09-29 11:10:00,2024-09-28,resolved,high,Pricing dispute,phone,STR016,Nashville Downtown #16,Northeast,CUS00189,4.0,7.98,7.98,0,False,within_sla
TKT001185,2024-02-03 14:44:00,2024-02-03 22:52:07,2024-02-04 14:44:00,2024-02-03,resolved,high,Late delivery,social,STR006,Detroit Mall #6,Northeast,CUS00049,4.0,8.14,8.14,0,False,within_sla
TKT001186,2024-02-29 18:47:00,2024-03-01 05:23:04,2024-03-01 18:47:00,2024-02-29,resolved,high,Online order issue,email,STR007,Dallas Downtown #7,Southeast,CUS00227,4.0,10.6,10.6,0,False,within_sla
TKT001187,2024-08-21 07:30:00,2024-08-23 06:04:40,2024-08-24 07:30:00,2024-08-21,resolved,medium,Late delivery,chat,STR015,Austin Mall #15,West,CUS00061,4.0,46.58,46.58,0,False,within_sla
TKT001188,2024-03-20 12:36:00,,2024-03-21 12:36:00,2024-03-20,pending,high,Product defect,phone,STR016,Nashville Downtown #16,Northeast,CUS00381,,,6871.65,1,True,pending_beyond_sla
TKT001189,2024-07-31 11:09:00,2024-08-02 15:17:00,2024-08-03 11:09:00,2024-07-31,resolved,medium,Store experience,social,STR008,Houston Mall #8,Midwest,CUS00251,4.0,52.13,52.13,0,False,within_sla
TKT001190,2024-10-05 07:10:00,2024-10-07 14:15:48,2024-10-06 07:10:00,2024-10-05,resolved,high,Staff conduct,email,STR011,Los Angeles Mall #11,Northeast,CUS00374,3.0,55.1,55.1,0,True,beyond_sla
TKT001191,2024-09-12 13:39:00,2024-09-12 20:07:24,2024-09-19 13:39:00,2024-09-12,resolved,low,Wrong item,social,STR020,San Diego Mall #20,West,CUS00070,4.0,6.47,6.47,0,False,within_sla
TKT001192,2024-10-15 12:26:00,2024-10-15 15:48:32,2024-10-16 12:26:00,2024-10-15,resolved,high,Pricing dispute,email,STR023,Kansas City Mall #23,Midwest,CUS00073,4.0,3.38,3.38,0,False,within_sla
TKT001193,2024-10-04 08:03:00,2024-10-05 10:24:04,2024-10-11 08:03:00,2024-10-04,resolved,low,Online order issue,in_store,STR009,Phoenix Mall #9,Southwest,CUS00402,3.0,26.35,26.35,0,False,within_sla
TKT001194,2024-10-09 07:29:00,2024-10-10 06:38:56,2024-10-12 07:29:00,2024-10-09,resolved,medium,Pricing dispute,email,STR001,New York Downtown #1,Northeast,CUS00262,5.0,23.17,23.17,0,False,within_sla
TKT001195,2024-10-22 16:47:00,,2024-10-23 16:47:00,2024-10-22,escalated,high,Staff conduct,chat,STR010,Denver Downtown #10,West,CUS00239,,,1683.47,1,True,pending_beyond_sla
TKT001196,2024-01-24 09:42:00,2024-02-03 00:52:04,2024-01-31 09:42:00,2024-01-24,resolved,low,Refund request,chat,STR021,Las Vegas Mall #21,Northeast,CUS00028,3.0,231.17,231.17,0,True,beyond_sla
TKT001197,2024-10-28 11:45:00,2024-10-31 18:08:58,2024-11-04 11:45:00,2024-10-28,resolved,low,Pricing dispute,social,STR006,Detroit Mall #6,Northeast,CUS00039,4.0,78.4,78.4,0,False,within_sla
TKT001198,2024-10-09 16:25:00,2024-10-10 22:08:56,2024-10-12 16:25:00,2024-10-09,resolved,medium,Wrong item,chat,STR021,Las Vegas Mall #21,Northeast,CUS00201,5.0,29.73,29.73,0,False,within_sla
TKT001199,2024-09-21 17:14:00,2024-09-22 05:36:54,2024-09-22 17:14:00,2024-09-21,resolved,high,Staff conduct,in_store,STR021,Las Vegas Mall #21,Northeast,CUS00234,4.0,12.38,12.38,0,False,within_sla
TKT001200,2024-02-10 08:53:00,2024-02-15 18:31:38,2024-02-17 08:53:00,2024-02-10,resolved,low,Pricing dispute,in_store,STR023,Kansas City Mall #23,Midwest,CUS00172,4.0,129.64,129.64,0,False,within_sla
TKT001201,2024-08-30 16:35:00,2024-08-30 17:44:21,2024-08-30 20:35:00,2024-08-30,resolved,critical,Store experience,social,STR014,San Francisco Mall #14,Southwest,CUS00269,4.0,1.16,1.16,0,False,within_sla
TKT001202,2024-03-18 08:57:00,2024-03-24 09:28:32,2024-03-25 08:57:00,2024-03-18,resolved,low,Staff conduct,phone,STR011,Los Angeles Mall #11,Northeast,CUS00025,4.0,144.53,144.53,0,False,within_sla
TKT001203,2024-07-31 12:10:00,2024-08-02 20:49:38,2024-08-07 12:10:00,2024-07-31,resolved,low,Staff conduct,phone,STR018,Minneapolis Mall #18,Midwest,CUS00125,5.0,56.66,56.66,0,False,within_sla
TKT001204,2024-08-15 17:54:00,2024-08-19 04:48:43,2024-08-22 17:54:00,2024-08-15,resolved,low,Online order issue,chat,STR004,Miami Downtown #4,Southwest,CUS00185,5.0,82.91,82.91,0,False,within_sla
TKT001205,2024-12-03 09:28:00,2024-12-13 09:30:12,2024-12-10 09:28:00,2024-12-03,resolved,low,Pricing dispute,social,STR001,New York Downtown #1,Northeast,CUS00044,2.0,240.04,240.04,0,True,beyond_sla
TKT001206,2024-11-11 10:51:00,2024-11-12 02:51:37,2024-11-14 10:51:00,2024-11-11,resolved,medium,Online order issue,chat,STR019,Philadelphia Downtown #19,Southwest,CUS00304,5.0,16.01,16.01,0,False,within_sla
TKT001207,2024-09-05 12:02:00,2024-09-05 18:53:04,2024-09-08 12:02:00,2024-09-05,resolved,medium,Store experience,email,STR006,Detroit Mall #6,Northeast,CUS00009,5.0,6.85,6.85,0,False,within_sla
TKT001208,2024-12-09 19:29:00,2024-12-13 19:33:52,2024-12-12 19:29:00,2024-12-09,resolved,medium,Refund request,chat,STR001,New York Downtown #1,Northeast,CUS00078,1.0,96.08,96.08,0,True,beyond_sla
TKT001209,2024-10-13 16:48:00,2024-10-13 19:34:21,2024-10-13 20:48:00,2024-10-13,resolved,critical,Product defect,phone,STR009,Phoenix Mall #9,Southwest,CUS00466,3.0,2.77,2.77,0,False,within_sla
TKT001210,2024-06-06 20:54:00,2024-06-18 03:19:08,2024-06-13 20:54:00,2024-06-06,closed_unresolved,low,Product defect,phone,STR014,San Francisco Mall #14,Southwest,CUS00309,3.0,270.42,270.42,0,True,beyond_sla
TKT001211,2024-02-19 09:27:00,,2024-02-20 09:27:00,2024-02-19,pending,high,Store experience,social,STR011,Los Angeles Mall #11,Northeast,CUS00307,,,7594.8,1,True,pending_beyond_sla
TKT001212,2024-12-28 18:40:00,2024-12-29 07:22:36,2024-12-31 18:40:00,2024-12-28,resolved,medium,Product defect,email,STR009,Phoenix Mall #9,Southwest,CUS00332,3.0,12.71,12.71,0,False,within_sla
TKT001213,2024-08-20 07:42:00,,2024-08-23 07:42:00,2024-08-20,escalated,medium,Late delivery,email,STR007,Dallas Downtown #7,Southeast,CUS00008,,,3204.55,1,True,pending_beyond_sla
TKT001214,2024-01-12 14:06:00,,2024-01-19 14:06:00,2024-01-12,escalated,low,Refund request,in_store,STR012,Seattle Mall #12,Southeast,CUS00063,,,8502.15,1,True,pending_beyond_sla
TKT001215,2024-12-18 11:02:00,2024-12-25 17:49:24,2024-12-21 11:02:00,2024-12-18,resolved,medium,Staff conduct,phone,STR017,Charlotte Mall #17,Southeast,CUS00203,2.0,174.79,174.79,0,True,beyond_sla
TKT001216,2024-05-30 10:32:00,2024-05-30 14:15:53,2024-05-30 14:32:00,2024-05-30,resolved,critical,Staff conduct,in_store,STR010,Denver Downtown #10,West,CUS00452,5.0,3.73,3.73,0,False,within_sla
TKT001217,2024-02-01 11:07:00,,2024-02-02 11:07:00,2024-02-01,pending,high,Refund request,in_store,STR010,Denver Downtown #10,West,CUS00371,,,8025.13,1,True,pending_beyond_sla
TKT001218,2024-10-22 10:53:00,2024-10-28 04:21:44,2024-10-29 10:53:00,2024-10-22,resolved,low,Pricing dispute,chat,STR007,Dallas Downtown #7,Southeast,CUS00426,4.0,137.48,137.48,0,False,within_sla
TKT001219,2024-01-29 14:31:00,2024-01-31 21:41:15,2024-02-01 14:31:00,2024-01-29,resolved,medium,Late delivery,email,STR012,Seattle Mall #12,Southeast,CUS00464,3.0,55.17,55.17,0,False,within_sla
TKT001220,2024-06-06 20:05:00,2024-06-07 10:39:46,2024-06-07 20:05:00,2024-06-06,resolved,high,Staff conduct,in_store,STR002,Boston Mall #2,Southeast,CUS00090,4.0,14.58,14.58,0,False,within_sla
TKT001221,2024-10-27 07:39:00,2024-10-27 09:09:58,2024-10-30 07:39:00,2024-10-27,resolved,medium,Late delivery,chat,STR002,Boston Mall #2,Southeast,CUS00314,5.0,1.52,1.52,0,False,within_sla
TKT001222,2024-10-17 14:15:00,2024-10-18 18:17:13,2024-10-20 14:15:00,2024-10-17,resolved,medium,Late delivery,social,STR014,San Francisco Mall #14,Southwest,CUS00423,3.0,28.04,28.04,0,False,within_sla
TKT001223,2024-06-29 15:02:00,,2024-07-02 15:02:00,2024-06-29,pending,medium,Online order issue,email,STR014,San Francisco Mall #14,Southwest,CUS00014,,,4445.22,1,True,pending_beyond_sla
TKT001224,2024-08-13 15:07:00,,2024-08-14 15:07:00,2024-08-13,pending,high,Staff conduct,chat,STR019,Philadelphia Downtown #19,Southwest,CUS00151,,,3365.13,1,True,pending_beyond_sla
TKT001225,2024-11-13 19:00:00,2024-11-28 14:07:23,2024-11-20 19:00:00,2024-11-13,resolved,low,Wrong item,email,STR020,San Diego Mall #20,West,CUS00452,3.0,355.12,355.12,0,True,beyond_sla
TKT001226,2024-04-10 17:49:00,,2024-04-10 21:49:00,2024-04-10,pending,critical,Refund request,in_store,STR004,Miami Downtown #4,Southwest,CUS00140,,,6362.43,1,True,pending_beyond_sla
TKT001227,2024-08-20 19:00:00,,2024-08-21 19:00:00,2024-08-20,pending,high,Online order issue,phone,STR020,San Diego Mall #20,West,CUS00125,,,3193.25,1,True,pending_beyond_sla
TKT001228,2024-07-20 19:10:00,2024-07-25 06:31:36,2024-07-27 19:10:00,2024-07-20,resolved,low,Product defect,social,STR015,Austin Mall #15,West,CUS00384,5.0,107.36,107.36,0,False,within_sla
TKT001229,2024-09-09 13:47:00,2024-09-11 21:05:54,2024-09-12 13:47:00,2024-09-09,resolved,medium,Online order issue,in_store,STR008,Houston Mall #8,Midwest,CUS00039,5.0,55.32,55.32,0,False,within_sla
TKT001230,2024-11-16 20:42:00,2024-11-19 06:00:10,2024-11-19 20:42:00,2024-11-16,resolved,medium,Store experience,email,STR011,Los Angeles Mall #11,Northeast,CUS00396,5.0,57.3,57.3,0,False,within_sla
TKT001231,2024-04-07 16:00:00,2024-04-11 07:55:11,2024-04-14 16:00:00,2024-04-07,resolved,low,Late delivery,social,STR018,Minneapolis Mall #18,Midwest,CUS00008,5.0,87.92,87.92,0,False,within_sla
TKT001232,2024-11-08 11:49:00,2024-11-08 18:02:15,2024-11-09 11:49:00,2024-11-08,resolved,high,Wrong item,chat,STR017,Charlotte Mall #17,Southeast,CUS00363,5.0,6.22,6.22,0,False,within_sla
TKT001233,2024-03-09 08:24:00,2024-03-16 21:21:53,2024-03-16 08:24:00,2024-03-09,resolved,low,Pricing dispute,email,STR013,Portland Downtown #13,Midwest,CUS00150,4.0,180.96,180.96,0,True,beyond_sla
TKT001234,2024-09-23 17:48:00,,2024-09-26 17:48:00,2024-09-23,pending,medium,Staff conduct,chat,STR010,Denver Downtown #10,West,CUS00481,,,2378.45,1,True,pending_beyond_sla
TKT001235,2024-09-03 12:37:00,2024-09-05 13:43:55,2024-09-10 12:37:00,2024-09-03,resolved,low,Staff conduct,social,STR017,Charlotte Mall #17,Southeast,CUS00048,4.0,49.12,49.12,0,False,within_sla
TKT001236,2024-07-27 10:14:00,2024-07-31 17:04:35,2024-08-03 10:14:00,2024-07-27,resolved,low,Store experience,email,STR011,Los Angeles Mall #11,Northeast,CUS00341,5.0,102.84,102.84,0,False,within_sla
TKT001237,2024-11-18 18:33:00,,2024-11-21 18:33:00,2024-11-18,pending,medium,Refund request,chat,STR001,New York Downtown #1,Northeast,CUS00229,,,1033.7,1,True,pending_beyond_sla
TKT001238,2024-07-23 10:35:00,2024-07-24 02:40:21,2024-07-24 10:35:00,2024-07-23,resolved,high,Online order issue,in_store,STR006,Detroit Mall #6,Northeast,CUS00042,5.0,16.09,16.09,0,False,within_sla
TKT001239,2024-03-29 15:17:00,2024-03-29 21:29:22,2024-04-05 15:17:00,2024-03-29,resolved,low,Store experience,phone,STR010,Denver Downtown #10,West,CUS00277,5.0,6.21,6.21,0,False,within_sla
TKT001240,2024-04-29 16:35:00,2024-05-04 22:45:29,2024-05-02 16:35:00,2024-04-29,resolved,medium,Pricing dispute,chat,STR006,Detroit Mall #6,Northeast,CUS00192,1.0,126.17,126.17,0,True,beyond_sla
TKT001241,2024-08-24 19:55:00,2024-08-31 17:27:55,2024-08-27 19:55:00,2024-08-24,resolved,medium,Late delivery,chat,STR012,Seattle Mall #12,Southeast,CUS00420,2.0,165.55,165.55,0,True,beyond_sla
TKT001242,2024-02-12 12:32:00,2024-02-12 13:43:54,2024-02-13 12:32:00,2024-02-12,resolved,high,Late delivery,phone,STR018,Minneapolis Mall #18,Midwest,CUS00263,5.0,1.2,1.2,0,False,within_sla
TKT001243,2024-10-10 17:31:00,,2024-10-13 17:31:00,2024-10-10,pending,medium,Store experience,in_store,STR006,Detroit Mall #6,Northeast,CUS00107,,,1970.73,1,True,pending_beyond_sla
TKT001244,2024-01-24 11:16:00,2024-01-30 01:53:59,2024-01-31 11:16:00,2024-01-24,resolved,low,Store experience,in_store,STR010,Denver Downtown #10,West,CUS00277,5.0,134.63,134.63,0,False,within_sla
TKT001245,2024-05-24 13:15:00,2024-06-01 19:02:00,2024-05-31 13:15:00,2024-05-24,closed_unresolved,low,Wrong item,in_store,STR016,Nashville Downtown #16,Northeast,CUS00219,1.0,197.78,197.78,0,True,beyond_sla
TKT001246,2024-10-27 14:14:00,2024-10-30 20:09:52,2024-11-03 14:14:00,2024-10-27,resolved,low,Wrong item,email,STR018,Minneapolis Mall #18,Midwest,CUS00049,5.0,77.93,77.93,0,False,within_sla
TKT001247,2024-12-02 20:20:00,2024-12-07 03:58:26,2024-12-05 20:20:00,2024-12-02,resolved,medium,Late delivery,in_store,STR017,Charlotte Mall #17,Southeast,CUS00194,2.0,103.64,103.64,0,True,beyond_sla
TKT001248,2024-03-27 14:18:00,2024-03-29 11:15:00,2024-03-30 14:18:00,2024-03-27,resolved,medium,Wrong item,social,STR001,New York Downtown #1,Northeast,CUS00039,4.0,44.95,44.95,0,False,within_sla
TKT001249,2024-12-21 20:51:00,2024-12-25 11:30:27,2024-12-28 20:51:00,2024-12-21,resolved,low,Store experience,phone,STR016,Nashville Downtown #16,Northeast,CUS00486,5.0,86.66,86.66,0,False,within_sla
TKT001250,2024-12-02 15:22:00,,2024-12-09 15:22:00,2024-12-02,escalated,low,Late delivery,in_store,STR023,Kansas City Mall #23,Midwest,CUS00426,,,700.88,1,True,pending_beyond_sla
TKT001251,2024-04-17 13:34:00,2024-04-20 14:22:49,2024-04-24 13:34:00,2024-04-17,resolved,low,Late delivery,phone,STR019,Philadelphia Downtown #19,Southwest,CUS00411,3.0,72.81,72.81,0,False,within_sla
TKT001252,2024-12-29 13:39:00,2025-01-03 20:52:00,2025-01-05 13:39:00,2024-12-29,resolved,low,Product defect,in_store,STR007,Dallas Downtown #7,Southeast,CUS00482,5.0,127.22,127.22,0,False,within_sla
TKT001253,2024-06-24 09:09:00,2024-06-24 18:56:25,2024-06-27 09:09:00,2024-06-24,resolved,medium,Staff conduct,email,STR007,Dallas Downtown #7,Southeast,CUS00051,4.0,9.79,9.79,0,False,within_sla
TKT001254,2024-04-26 08:10:00,2024-04-26 13:05:32,2024-04-26 12:10:00,2024-04-26,resolved,critical,Pricing dispute,email,STR021,Las Vegas Mall #21,Northeast,CUS00318,3.0,4.93,4.93,0,True,beyond_sla
TKT001255,2024-03-30 08:44:00,2024-03-30 11:58:50,2024-04-02 08:44:00,2024-03-30,resolved,medium,Product defect,social,STR020,San Diego Mall #20,West,CUS00026,4.0,3.25,3.25,0,False,within_sla
TKT001256,2024-07-20 10:04:00,2024-08-06 15:29:33,2024-07-27 10:04:00,2024-07-20,resolved,low,Wrong item,chat,STR015,Austin Mall #15,West,CUS00433,4.0,413.43,413.43,0,True,beyond_sla
TKT001257,2024-05-08 13:46:00,2024-05-08 18:33:23,2024-05-09 13:46:00,2024-05-08,resolved,high,Online order issue,email,STR020,San Diego Mall #20,West,CUS00193,4.0,4.79,4.79,0,False,within_sla
TKT001258,2024-05-21 14:30:00,2024-05-22 13:00:07,2024-05-28 14:30:00,2024-05-21,resolved,low,Online order issue,phone,STR018,Minneapolis Mall #18,Midwest,CUS00205,3.0,22.5,22.5,0,False,within_sla
TKT001259,2024-03-11 09:47:00,2024-03-12 10:20:04,2024-03-14 09:47:00,2024-03-11,resolved,medium,Wrong item,phone,STR003,Atlanta Mall #3,Midwest,CUS00278,4.0,24.55,24.55,0,False,within_sla
TKT001260,2024-07-07 14:25:00,2024-07-09 06:23:52,2024-07-10 14:25:00,2024-07-07,resolved,medium,Refund request,phone,STR011,Los Angeles Mall #11,Northeast,CUS00396,5.0,39.98,39.98,0,False,within_sla
TKT001261,2024-03-27 18:38:00,2024-03-29 13:33:53,2024-03-30 18:38:00,2024-03-27,resolved,medium,Wrong item,phone,STR022,Orlando Downtown #22,Southeast,CUS00279,5.0,42.93,42.93,0,False,within_sla
TKT001262,2024-07-23 17:46:00,2024-07-23 23:09:51,2024-07-23 21:46:00,2024-07-23,closed_unresolved,critical,Staff conduct,chat,STR021,Las Vegas Mall #21,Northeast,CUS00287,2.0,5.4,5.4,0,True,beyond_sla
TKT001263,2024-02-07 20:30:00,2024-02-09 11:40:31,2024-02-10 20:30:00,2024-02-07,resolved,medium,Wrong item,social,STR002,Boston Mall #2,Southeast,CUS00259,4.0,39.18,39.18,0,False,within_sla
TKT001264,2024-12-01 10:15:00,2024-12-02 00:21:20,2024-12-04 10:15:00,2024-12-01,resolved,medium,Pricing dispute,chat,STR003,Atlanta Mall #3,Midwest,CUS00002,4.0,14.11,14.11,0,False,within_sla
