ticket_id,opened_at,resolved_at,sla_due_at,status,priority,reason,channel,store_id,customer_id,csat,resolve_hours,within_sla,region
TKT001094,2024-01-16 18:15:00,2024-01-17 15:52:36,2024-01-17 18:15:00,resolved,high,Wrong item,email,STR001,CUS00386,4.0,21.63,True,Northeast
TKT001095,2024-07-01 11:56:00,2024-07-01 13:28:41,2024-07-04 11:56:00,resolved,medium,Staff conduct,chat,STR011,CUS00447,5.0,1.54,True,Northeast
TKT001096,2024-11-06 13:37:00,2024-11-11 11:48:25,2024-11-13 13:37:00,resolved,low,Staff conduct,social,STR016,CUS00377,4.0,118.19,True,Northeast
TKT001097,2024-06-18 10:52:00,2024-06-19 03:12:45,2024-06-21 10:52:00,resolved,medium,Online order issue,email,STR021,CUS00080,5.0,16.35,True,Northeast
TKT001098,2024-11-15 08:39:00,2024-11-23 11:16:28,2024-11-18 08:39:00,resolved,medium,Online order issue,social,STR013,CUS00051,3.0,194.62,False,Midwest
TKT001099,2024-10-16 11:35:00,2024-10-17 23:54:02,2024-10-19 11:35:00,resolved,medium,Product defect,chat,STR022,CUS00258,4.0,36.32,True,Southeast
TKT001100,2024-11-30 18:41:00,2024-12-01 03:50:13,2024-11-30 22:41:00,resolved,critical,Late delivery,chat,STR014,CUS00118,2.0,9.15,False,Southwest
TKT001101,2024-08-22 20:03:00,,2024-08-29 20:03:00,escalated,low,Store experience,email,STR023,CUS00029,,,,Midwest
TKT001102,2024-11-05 14:36:00,2024-11-10 04:56:58,2024-11-08 14:36:00,resolved,medium,Online order issue,phone,STR009,CUS00356,3.0,110.35,False,Southwest
TKT001103,2024-08-11 19:48:00,2024-08-20 09:59:39,2024-08-18 19:48:00,resolved,low,Refund request,social,STR021,CUS00418,2.0,206.19,False,Northeast
TKT001104,2024-03-22 10:22:00,2024-03-23 02:09:51,2024-03-25 10:22:00,resolved,medium,Online order issue,chat,STR021,CUS00348,5.0,15.8,True,Northeast
TKT001105,2024-06-23 07:17:00,2024-06-23 19:02:03,2024-06-26 07:17:00,resolved,medium,Product defect,in_store,STR018,CUS00150,3.0,11.75,True,Midwest
TKT001106,2024-05-03 17:31:00,2024-05-05 05:15:43,2024-05-06 17:31:00,resolved,medium,Product defect,social,STR023,CUS00288,4.0,35.75,True,Midwest
TKT001107,2024-05-03 12:04:00,,2024-05-06 12:04:00,pending,medium,Staff conduct,phone,STR010,CUS00168,,,,West
TKT001108,2024-08-29 14:30:00,,2024-09-01 14:30:00,escalated,medium,Store experience,chat,STR023,CUS00187,,,,Midwest
TKT001109,2024-09-21 15:48:00,2024-09-21 21:22:41,2024-09-24 15:48:00,resolved,medium,Pricing dispute,social,STR011,CUS00353,3.0,5.58,True,Northeast
TKT001110,2024-12-04 09:42:00,,2024-12-07 09:42:00,pending,medium,Store experience,email,STR015,CUS00095,,,,West
TKT001111,2024-01-04 10:49:00,2024-01-22 01:22:47,2024-01-11 10:49:00,resolved,low,Store experience,in_store,STR020,CUS00249,2.0,422.56,False,West
TKT001112,2024-10-29 13:44:00,2024-10-30 10:55:50,2024-10-30 13:44:00,resolved,high,Online order issue,phone,STR004,CUS00456,4.0,21.2,True,Southwest
TKT001113,2024-12-07 07:48:00,2024-12-08 20:07:36,2024-12-10 07:48:00,resolved,medium,Online order issue,email,STR014,CUS00409,4.0,36.33,True,Southwest
TKT001114,2024-12-28 18:32:00,2024-12-29 14:33:31,2024-12-31 18:32:00,resolved,medium,Online order issue,social,STR016,CUS00441,4.0,20.03,True,Northeast
TKT001115,2024-07-12 15:43:00,2024-07-13 09:35:40,2024-07-15 15:43:00,resolved,medium,Staff conduct,social,STR008,CUS00342,3.0,17.88,True,Midwest
TKT001116,2024-08-21 17:08:00,2024-08-21 18:12:59,2024-08-21 21:08:00,resolved,critical,Product defect,phone,STR022,CUS00478,5.0,1.08,True,Southeast
TKT001117,2024-08-19 17:34:00,2024-08-20 12:14:55,2024-08-26 17:34:00,resolved,low,Wrong item,phone,STR006,CUS00446,5.0,18.68,True,Northeast
TKT001118,2024-07-16 07:34:00,2024-07-22 17:53:53,2024-07-23 07:34:00,resolved,low,Staff conduct,in_store,STR004,CUS00337,4.0,154.33,True,Southwest
TKT001119,2024-06-29 17:44:00,2024-07-04 18:24:06,2024-07-06 17:44:00,resolved,low,Late delivery,in_store,STR008,CUS00180,3.0,120.67,True,Midwest
TKT001120,2024-02-11 18:31:00,,2024-02-14 18:31:00,escalated,medium,Online order issue,social,STR013,CUS00319,,,,Midwest
TKT001121,2024-02-29 10:18:00,2024-02-29 16:32:26,2024-03-01 10:18:00,resolved,high,Online order issue,chat,STR002,CUS00382,5.0,6.24,True,Southeast
TKT001122,2024-05-05 18:25:00,2024-05-05 23:39:28,2024-05-08 18:25:00,resolved,medium,Online order issue,phone,STR018,CUS00028,3.0,5.24,True,Midwest
TKT001123,2024-03-17 07:16:00,2024-03-17 09:52:37,2024-03-17 11:16:00,resolved,critical,Pricing dispute,in_store,STR021,CUS00329,5.0,2.61,True,Northeast
TKT001124,2024-02-11 15:23:00,2024-02-15 00:50:13,2024-02-18 15:23:00,resolved,low,Store experience,chat,STR001,CUS00462,5.0,81.45,True,Northeast
TKT001125,2024-03-21 16:01:00,2024-03-22 02:16:04,2024-03-22 16:01:00,resolved,high,Wrong item,phone,STR004,CUS00182,5.0,10.25,True,Southwest
TKT001126,2024-04-19 16:04:00,2024-04-20 22:44:36,2024-04-22 16:04:00,resolved,medium,Refund request,social,STR015,CUS00221,5.0,30.68,True,West
TKT001127,2024-10-05 15:01:00,,2024-10-06 15:01:00,pending,high,Product defect,social,STR017,CUS00238,,,,Southeast
TKT001128,2024-06-13 15:54:00,2024-06-15 00:17:10,2024-06-16 15:54:00,resolved,medium,Online order issue,social,STR010,CUS00444,4.0,32.39,True,West
TKT001129,2024-08-05 13:25:00,2024-08-05 18:38:57,2024-08-06 13:25:00,resolved,high,Staff conduct,chat,STR020,CUS00266,5.0,5.23,True,West
TKT001130,2024-06-19 19:24:00,2024-06-23 11:36:52,2024-06-26 19:24:00,resolved,low,Pricing dispute,phone,STR002,CUS00038,4.0,88.21,True,Southeast
TKT001131,2024-10-28 07:58:00,2024-10-30 16:28:07,2024-11-04 07:58:00,resolved,low,Wrong item,in_store,STR011,CUS00141,4.0,56.5,True,Northeast
TKT001132,2024-01-30 14:44:00,2024-02-03 09:47:13,2024-02-06 14:44:00,resolved,low,Store experience,social,STR016,CUS00264,5.0,91.05,True,Northeast
TKT001133,2024-04-14 09:34:00,2024-04-15 14:19:58,2024-04-17 09:34:00,resolved,medium,Pricing dispute,chat,STR017,CUS00148,5.0,28.77,True,Southeast
TKT001134,2024-11-12 18:44:00,2024-11-13 09:10:47,2024-11-15 18:44:00,resolved,medium,Product defect,social,STR023,CUS00335,4.0,14.45,True,Midwest
TKT001135,2024-12-29 11:42:00,2025-01-01 01:28:05,2025-01-01 11:42:00,resolved,medium,Refund request,social,STR001,CUS00325,5.0,61.77,True,Northeast
TKT001136,2024-08-31 16:48:00,2024-09-01 07:12:01,2024-09-03 16:48:00,resolved,medium,Pricing dispute,chat,STR017,CUS00036,5.0,14.4,True,Southeast
TKT001137,2024-05-08 09:32:00,2024-05-08 11:24:59,2024-05-09 09:32:00,resolved,high,Store experience,in_store,STR011,CUS00124,3.0,1.88,True,Northeast
TKT001138,2024-07-13 14:44:00,,2024-07-16 14:44:00,pending,medium,Wrong item,email,STR017,CUS00166,,,,Southeast
TKT001139,2024-07-25 16:48:00,,2024-07-25 20:48:00,escalated,critical,Store experience,social,STR014,CUS00146,,,,Southwest
TKT001140,2024-03-21 11:20:00,2024-03-22 22:23:52,2024-03-28 11:20:00,resolved,low,Store experience,phone,STR011,CUS00373,5.0,35.06,True,Northeast
TKT001141,2024-05-31 18:57:00,,2024-05-31 22:57:00,pending,critical,Late delivery,social,STR017,CUS00419,,,,Southeast
TKT001142,2024-05-29 20:28:00,,2024-06-01 20:28:00,pending,medium,Late delivery,email,STR023,CUS00223,,,,Midwest
TKT001143,2024-10-02 17:37:00,2024-10-05 03:32:56,2024-10-09 17:37:00,resolved,low,Online order issue,email,STR021,CUS00237,4.0,57.93,True,Northeast
TKT001144,2024-09-13 10:11:00,,2024-09-20 10:11:00,pending,low,Pricing dispute,email,STR009,CUS00125,,,,Southwest
TKT001145,2024-08-07 14:47:00,2024-08-14 03:24:59,2024-08-14 14:47:00,resolved,low,Product defect,social,STR021,CUS00223,4.0,156.63,True,Northeast
TKT001146,2024-11-09 17:59:00,2024-11-10 15:57:08,2024-11-10 17:59:00,resolved,high,Store experience,in_store,STR020,CUS00454,5.0,21.97,True,West
TKT001147,2024-11-28 15:05:00,2024-11-30 10:36:01,2024-12-01 15:05:00,resolved,medium,Product defect,social,STR016,CUS00421,5.0,43.52,True,Northeast
TKT001148,2024-03-17 18:50:00,2024-04-05 21:16:40,2024-03-24 18:50:00,resolved,low,Refund request,phone,STR013,CUS00362,3.0,458.44,False,Midwest
TKT001149,2024-04-21 10:22:00,,2024-04-22 10:22:00,pending,high,Wrong item,in_store,STR001,CUS00467,,,,Northeast
TKT001150,2024-06-08 20:02:00,,2024-06-15 20:02:00,pending,low,Late delivery,email,STR023,CUS00318,,,,Midwest
TKT001151,2024-01-19 14:17:00,2024-01-20 04:08:16,2024-01-20 14:17:00,resolved,high,Wrong item,email,STR010,CUS00445,5.0,13.85,True,West
TKT001152,2024-04-04 07:17:00,2024-04-07 15:56:55,2024-04-07 07:17:00,resolved,medium,Store experience,phone,STR004,CUS00240,1.0,80.67,False,Southwest
TKT001153,2024-01-17 15:44:00,2024-02-01 10:43:13,2024-01-24 15:44:00,resolved,low,Staff conduct,in_store,STR014,CUS00098,3.0,354.99,False,Southwest
TKT001154,2024-11-29 16:07:00,2024-11-30 08:35:16,2024-11-30 16:07:00,resolved,high,Late delivery,email,STR019,CUS00321,4.0,16.47,True,Southwest
TKT001155,2024-04-01 07:31:00,2024-04-01 09:34:22,2024-04-04 07:31:00,resolved,medium,Store experience,phone,STR003,CUS00056,3.0,2.06,True,Midwest
TKT001156,2024-12-04 09:28:00,2024-12-10 01:32:16,2024-12-07 09:28:00,closed_unresolved,medium,Online order issue,phone,STR005,CUS00248,2.0,136.07,False,West
TKT001157,2024-09-12 19:16:00,2024-09-14 05:49:02,2024-09-15 19:16:00,resolved,medium,Store experience,social,STR008,CUS00139,4.0,34.55,True,Midwest
TKT001158,2024-06-14 08:09:00,2024-06-15 07:14:54,2024-06-17 08:09:00,resolved,medium,Store experience,in_store,STR005,CUS00155,5.0,23.1,True,West
TKT001159,2024-08-23 11:03:00,2024-09-10 18:00:29,2024-08-30 11:03:00,resolved,low,Pricing dispute,chat,STR017,CUS00487,1.0,438.96,False,Southeast
TKT001160,2024-03-10 17:15:00,2024-03-11 13:04:56,2024-03-13 17:15:00,resolved,medium,Staff conduct,email,STR002,CUS00153,4.0,19.83,True,Southeast
TKT001161,2024-04-29 16:52:00,2024-05-03 14:58:15,2024-05-02 16:52:00,resolved,medium,Pricing dispute,in_store,STR018,CUS00122,3.0,94.1,False,Midwest
TKT001162,2024-01-26 12:57:00,2024-01-27 00:37:13,2024-01-27 12:57:00,resolved,high,Wrong item,social,STR018,CUS00113,4.0,11.67,True,Midwest
TKT001163,2024-04-25 08:52:00,2024-04-28 00:51:24,2024-04-28 08:52:00,resolved,medium,Product defect,in_store,STR021,CUS00126,5.0,63.99,True,Northeast
TKT001164,2024-04-27 12:13:00,2024-05-01 00:24:31,2024-04-30 12:13:00,resolved,medium,Wrong item,in_store,STR021,CUS00334,2.0,84.19,False,Northeast
TKT001165,2024-07-21 14:04:00,2024-07-27 00:31:08,2024-07-28 14:04:00,resolved,low,Staff conduct,social,STR021,CUS00001,5.0,130.45,True,Northeast
TKT001166,2024-07-08 15:14:00,2024-07-09 05:12:12,2024-07-11 15:14:00,resolved,medium,Staff conduct,in_store,STR008,CUS00273,3.0,13.97,True,Midwest
TKT001167,2024-08-25 08:59:00,2024-08-27 02:37:07,2024-08-28 08:59:00,resolved,medium,Late delivery,phone,STR005,CUS00266,3.0,41.64,True,West
TKT001168,2024-04-05 15:17:00,,2024-04-12 15:17:00,pending,low,Late delivery,social,STR021,CUS00363,,,,Northeast
TKT001169,2024-10-27 18:26:00,2024-11-01 07:55:05,2024-10-30 18:26:00,resolved,medium,Wrong item,phone,STR005,CUS00247,2.0,109.48,False,West
TKT001170,2024-03-13 18:20:00,,2024-03-16 18:20:00,pending,medium,Wrong item,in_store,STR002,CUS00430,,,,Southeast
TKT001171,2024-12-20 10:45:00,,2024-12-23 10:45:00,pending,medium,Online order issue,social,STR004,CUS00338,,,,Southwest
TKT001172,2024-03-22 08:07:00,2024-03-22 13:50:53,2024-03-23 08:07:00,resolved,high,Online order issue,social,STR019,CUS00239,4.0,5.73,True,Southwest
TKT001173,2024-12-27 20:09:00,2024-12-30 09:11:25,2024-12-28 20:09:00,resolved,high,Late delivery,in_store,STR016,CUS00192,4.0,61.04,False,Northeast
TKT001174,2024-07-29 16:38:00,2024-07-30 06:28:13,2024-07-30 16:38:00,resolved,high,Product defect,in_store,STR002,CUS00359,5.0,13.84,True,Southeast
TKT001175,2024-07-23 14:02:00,2024-07-27 23:26:23,2024-07-30 14:02:00,resolved,low,Wrong item,in_store,STR020,CUS00136,5.0,105.41,True,West
TKT001176,2024-07-21 16:20:00,2024-07-21 18:23:30,2024-07-24 16:20:00,resolved,medium,Staff conduct,in_store,STR017,CUS00252,4.0,2.06,True,Southeast
TKT001177,2024-01-03 15:56:00,,2024-01-04 15:56:00,pending,high,Product defect,chat,STR021,CUS00088,,,,Northeast
TKT001178,2024-08-15 13:51:00,,2024-08-22 13:51:00,escalated,low,Pricing dispute,in_store,STR011,CUS00234,,,,Northeast
TKT001179,2024-02-06 10:04:00,,2024-02-13 10:04:00,pending,low,Refund request,phone,STR022,CUS00352,,,,Southeast
TKT001180,2024-03-14 08:07:00,,2024-03-17 08:07:00,pending,medium,Pricing dispute,email,STR006,CUS00204,,,,Northeast
TKT001181,2024-06-05 15:02:00,2024-06-05 17:46:56,2024-06-05 19:02:00,resolved,critical,Online order issue,in_store,STR023,CUS00126,4.0,2.75,True,Midwest
TKT001182,2024-08-07 12:11:00,2024-08-09 12:53:12,2024-08-10 12:11:00,resolved,medium,Refund request,chat,STR004,CUS00148,5.0,48.7,True,Southwest
TKT001183,2024-04-22 15:24:00,,2024-04-25 15:24:00,pending,medium,Refund request,social,STR003,CUS00132,,,,Midwest
TKT001184,2024-09-28 11:10:00,2024-09-28 19:08:36,2024-09-29 11:10:00,resolved,high,Pricing dispute,phone,STR016,CUS00189,4.0,7.98,True,Northeast
TKT001185,2024-02-03 14:44:00,2024-02-03 22:52:07,2024-02-04 14:44:00,resolved,high,Late delivery,social,STR006,CUS00049,4.0,8.14,True,Northeast
TKT001186,2024-02-29 18:47:00,2024-03-01 05:23:04,2024-03-01 18:47:00,resolved,high,Online order issue,email,STR007,CUS00227,4.0,10.6,True,Southeast
TKT001187,2024-08-21 07:30:00,2024-08-23 06:04:40,2024-08-24 07:30:00,resolved,medium,Late delivery,chat,STR015,CUS00061,4.0,46.58,True,West
TKT001188,2024-03-20 12:36:00,,2024-03-21 12:36:00,pending,high,Product defect,phone,STR016,CUS00381,,,,Northeast
TKT001189,2024-07-31 11:09:00,2024-08-02 15:17:00,2024-08-03 11:09:00,resolved,medium,Store experience,social,STR008,CUS00251,4.0,52.13,True,Midwest
TKT001190,2024-10-05 07:10:00,2024-10-07 14:15:48,2024-10-06 07:10:00,resolved,high,Staff conduct,email,STR011,CUS00374,3.0,55.1,False,Northeast
TKT001191,2024-09-12 13:39:00,2024-09-12 20:07:24,2024-09-19 13:39:00,resolved,low,Wrong item,social,STR020,CUS00070,4.0,6.47,True,West
TKT001192,2024-10-15 12:26:00,2024-10-15 15:48:32,2024-10-16 12:26:00,resolved,high,Pricing dispute,email,STR023,CUS00073,4.0,3.38,True,Midwest
TKT001193,2024-10-04 08:03:00,2024-10-05 10:24:04,2024-10-11 08:03:00,resolved,low,Online order issue,in_store,STR009,CUS00402,3.0,26.35,True,Southwest
TKT001194,2024-10-09 07:29:00,2024-10-10 06:38:56,2024-10-12 07:29:00,resolved,medium,Pricing dispute,email,STR001,CUS00262,5.0,23.17,True,Northeast
TKT001195,2024-10-22 16:47:00,,2024-10-23 16:47:00,escalated,high,Staff conduct,chat,STR010,CUS00239,,,,West
TKT001196,2024-01-24 09:42:00,2024-02-03 00:52:04,2024-01-31 09:42:00,resolved,low,Refund request,chat,STR021,CUS00028,3.0,231.17,False,Northeast
TKT001197,2024-10-28 11:45:00,2024-10-31 18:08:58,2024-11-04 11:45:00,resolved,low,Pricing dispute,social,STR006,CUS00039,4.0,78.4,True,Northeast
TKT001198,2024-10-09 16:25:00,2024-10-10 22:08:56,2024-10-12 16:25:00,resolved,medium,Wrong item,chat,STR021,CUS00201,5.0,29.73,True,Northeast
TKT001199,2024-09-21 17:14:00,2024-09-22 05:36:54,2024-09-22 17:14:00,resolved,high,Staff conduct,in_store,STR021,CUS00234,4.0,12.38,True,Northeast
TKT001200,2024-02-10 08:53:00,2024-02-15 18:31:38,2024-02-17 08:53:00,resolved,low,Pricing dispute,in_store,STR023,CUS00172,4.0,129.64,True,Midwest
TKT001201,2024-08-30 16:35:00,2024-08-30 17:44:21,2024-08-30 20:35:00,resolved,critical,Store experience,social,STR014,CUS00269,4.0,1.16,True,Southwest
TKT001202,2024-03-18 08:57:00,2024-03-24 09:28:32,2024-03-25 08:57:00,resolved,low,Staff conduct,phone,STR011,CUS00025,4.0,144.53,True,Northeast
TKT001203,2024-07-31 12:10:00,2024-08-02 20:49:38,2024-08-07 12:10:00,resolved,low,Staff conduct,phone,STR018,CUS00125,5.0,56.66,True,Midwest
TKT001204,2024-08-15 17:54:00,2024-08-19 04:48:43,2024-08-22 17:54:00,resolved,low,Online order issue,chat,STR004,CUS00185,5.0,82.91,True,Southwest
TKT001205,2024-12-03 09:28:00,2024-12-13 09:30:12,2024-12-10 09:28:00,resolved,low,Pricing dispute,social,STR001,CUS00044,2.0,240.04,False,Northeast
TKT001206,2024-11-11 10:51:00,2024-11-12 02:51:37,2024-11-14 10:51:00,resolved,medium,Online order issue,chat,STR019,CUS00304,5.0,16.01,True,Southwest
TKT001207,2024-09-05 12:02:00,2024-09-05 18:53:04,2024-09-08 12:02:00,resolved,medium,Store experience,email,STR006,CUS00009,5.0,6.85,True,Northeast
TKT001208,2024-12-09 19:29:00,2024-12-13 19:33:52,2024-12-12 19:29:00,resolved,medium,Refund request,chat,STR001,CUS00078,1.0,96.08,False,Northeast
TKT001209,2024-10-13 16:48:00,2024-10-13 19:34:21,2024-10-13 20:48:00,resolved,critical,Product defect,phone,STR009,CUS00466,3.0,2.77,True,Southwest
TKT001210,2024-06-06 20:54:00,2024-06-18 03:19:08,2024-06-13 20:54:00,closed_unresolved,low,Product defect,phone,STR014,CUS00309,3.0,270.42,False,Southwest
TKT001211,2024-02-19 09:27:00,,2024-02-20 09:27:00,pending,high,Store experience,social,STR011,CUS00307,,,,Northeast
TKT001212,2024-12-28 18:40:00,2024-12-29 07:22:36,2024-12-31 18:40:00,resolved,medium,Product defect,email,STR009,CUS00332,3.0,12.71,True,Southwest
TKT001213,2024-08-20 07:42:00,,2024-08-23 07:42:00,escalated,medium,Late delivery,email,STR007,CUS00008,,,,Southeast
TKT001214,2024-01-12 14:06:00,,2024-01-19 14:06:00,escalated,low,Refund request,in_store,STR012,CUS00063,,,,Southeast
TKT001215,2024-12-18 11:02:00,2024-12-25 17:49:24,2024-12-21 11:02:00,resolved,medium,Staff conduct,phone,STR017,CUS00203,2.0,174.79,False,Southeast
TKT001216,2024-05-30 10:32:00,2024-05-30 14:15:53,2024-05-30 14:32:00,resolved,critical,Staff conduct,in_store,STR010,CUS00452,5.0,3.73,True,West
TKT001217,2024-02-01 11:07:00,,2024-02-02 11:07:00,pending,high,Refund request,in_store,STR010,CUS00371,,,,West
TKT001218,2024-10-22 10:53:00,2024-10-28 04:21:44,2024-10-29 10:53:00,resolved,low,Pricing dispute,chat,STR007,CUS00426,4.0,137.48,True,Southeast
TKT001219,2024-01-29 14:31:00,2024-01-31 21:41:15,2024-02-01 14:31:00,resolved,medium,Late delivery,email,STR012,CUS00464,3.0,55.17,True,Southeast
TKT001220,2024-06-06 20:05:00,2024-06-07 10:39:46,2024-06-07 20:05:00,resolved,high,Staff conduct,in_store,STR002,CUS00090,4.0,14.58,True,Southeast
TKT001221,2024-10-27 07:39:00,2024-10-27 09:09:58,2024-10-30 07:39:00,resolved,medium,Late delivery,chat,STR002,CUS00314,5.0,1.52,True,Southeast
TKT001222,2024-10-17 14:15:00,2024-10-18 18:17:13,2024-10-20 14:15:00,resolved,medium,Late delivery,social,STR014,CUS00423,3.0,28.04,True,Southwest
TKT001223,2024-06-29 15:02:00,,2024-07-02 15:02:00,pending,medium,Online order issue,email,STR014,CUS00014,,,,Southwest
TKT001224,2024-08-13 15:07:00,,2024-08-14 15:07:00,pending,high,Staff conduct,chat,STR019,CUS00151,,,,Southwest
TKT001225,2024-11-13 19:00:00,2024-11-28 14:07:23,2024-11-20 19:00:00,resolved,low,Wrong item,email,STR020,CUS00452,3.0,355.12,False,West
TKT001226,2024-04-10 17:49:00,,2024-04-10 21:49:00,pending,critical,Refund request,in_store,STR004,CUS00140,,,,Southwest
TKT001227,2024-08-20 19:00:00,,2024-08-21 19:00:00,pending,high,Online order issue,phone,STR020,CUS00125,,,,West
TKT001228,2024-07-20 19:10:00,2024-07-25 06:31:36,2024-07-27 19:10:00,resolved,low,Product defect,social,STR015,CUS00384,5.0,107.36,True,West
TKT001229,2024-09-09 13:47:00,2024-09-11 21:05:54,2024-09-12 13:47:00,resolved,medium,Online order issue,in_store,STR008,CUS00039,5.0,55.32,True,Midwest
TKT001230,2024-11-16 20:42:00,2024-11-19 06:00:10,2024-11-19 20:42:00,resolved,medium,Store experience,email,STR011,CUS00396,5.0,57.3,True,Northeast
TKT001231,2024-04-07 16:00:00,2024-04-11 07:55:11,2024-04-14 16:00:00,resolved,low,Late delivery,social,STR018,CUS00008,5.0,87.92,True,Midwest
TKT001232,2024-11-08 11:49:00,2024-11-08 18:02:15,2024-11-09 11:49:00,resolved,high,Wrong item,chat,STR017,CUS00363,5.0,6.22,True,Southeast
TKT001233,2024-03-09 08:24:00,2024-03-16 21:21:53,2024-03-16 08:24:00,resolved,low,Pricing dispute,email,STR013,CUS00150,4.0,180.96,False,Midwest
TKT001234,2024-09-23 17:48:00,,2024-09-26 17:48:00,pending,medium,Staff conduct,chat,STR010,CUS00481,,,,West
TKT001235,2024-09-03 12:37:00,2024-09-05 13:43:55,2024-09-10 12:37:00,resolved,low,Staff conduct,social,STR017,CUS00048,4.0,49.12,True,Southeast
TKT001236,2024-07-27 10:14:00,2024-07-31 17:04:35,2024-08-03 10:14:00,resolved,low,Store experience,email,STR011,CUS00341,5.0,102.84,True,Northeast
TKT001237,2024-11-18 18:33:00,,2024-11-21 18:33:00,pending,medium,Refund request,chat,STR001,CUS00229,,,,Northeast
TKT001238,2024-07-23 10:35:00,2024-07-24 02:40:21,2024-07-24 10:35:00,resolved,high,Online order issue,in_store,STR006,CUS00042,5.0,16.09,True,Northeast
TKT001239,2024-03-29 15:17:00,2024-03-29 21:29:22,2024-04-05 15:17:00,resolved,low,Store experience,phone,STR010,CUS00277,5.0,6.21,True,West
TKT001240,2024-04-29 16:35:00,2024-05-04 22:45:29,2024-05-02 16:35:00,resolved,medium,Pricing dispute,chat,STR006,CUS00192,1.0,126.17,False,Northeast
TKT001241,2024-08-24 19:55:00,2024-08-31 17:27:55,2024-08-27 19:55:00,resolved,medium,Late delivery,chat,STR012,CUS00420,2.0,165.55,False,Southeast
TKT001242,2024-02-12 12:32:00,2024-02-12 13:43:54,2024-02-13 12:32:00,resolved,high,Late delivery,phone,STR018,CUS00263,5.0,1.2,True,Midwest
